pid,tags_poi,poi_lon,poi_lat
3523165821,shop=mobile_phone,-320948.8913,4468060.082
3875623853,"shop=ticket,name:en=Lama Temple",-320167.8301,4467675.3
3875624564,shop=gift,-320140.8811,4467922.703
2944835639,shop=department_store,-319837.5369,4467970.479
3523113869,shop=bicycle,-320337.1333,4468037.103
4782358421,shop=jewelry,-323949.3738,4466929.61
3523165842,shop=kiosk,-320303.4725,4467167.108
3804462737,"shop=convenience,name:en=7-Eleven",-320263.4127,4467271.186
3806137457,shop=shoes,-320286.0037,4467312.33
3706449518,shop=bicycle,-320500.9262,4467178.517
3523165827,shop=music,-320493.9817,4467178.766
3523642257,shop=toys,-320469.1712,4467179.734
4509842891,shop=optician,-320939.5107,4467265.057
3523165823,shop=computer,-321010.368,4467279.833
2613461700,shop=optician,-321008.9961,4467286.88
2690975263,amenity=convenience shop,-320994.0986,4467343.136
294123545,"shop=convenience,name:en=Hahajing Convenient Store",-319132.5988,4467038.034
3706449520,shop=bicycle,-319083.3853,4467041.036
3523113825,shop=kiosk,-318649.1654,4467075.66
3523113824,shop=convenience,-318709.8085,4467085.727
2173856509,"shop=convenience,name:en=7-Eleven",-319083.6273,4467105.069
3540685077,shop=copyshop,-319014.093,4467106.423
3523128435,shop=convenience,-319441.5764,4467137
2173856443,shop=convenience,-318976.214,4467147.882
3540685080,shop=hairdresser,-319001.5689,4467228.068
4706010190,shop=confectionery,-322200.0089,4467161.928
4791230571,shop=mobile_phone,-321274.868,4466278.161
4400204390,"shop=convenience,name:en=Convenience Store",-321322.5939,4466443.787
3706449519,shop=bicycle,-320410.3036,4467171.58
3706449522,shop=bicycle,-320415.6635,4467172.274
3706449521,shop=bicycle,-320433.4364,4467173.211
3706449516,shop=bicycle,-320486.2925,4467177.729
2433565042,shop=convenience,-323179.302,4466649.198
4782090322,shop=convenience,-324086.8505,4466871.516
4801334424,shop=convenience,-324091.5095,4466926.715
4167796889,shop=convenience,-320280.8057,4466287.186
2401797500,shop=supermarket,-320333.4804,4466656.027
3801972993,shop=convenience,-319921.3603,4466808.096
3706449523,shop=bicycle,-320293.2475,4466833.634
3875671063,shop=convenience,-319930.5525,4466893.224
3523165848,shop=supermarket,-320312.5373,4467051.65
3523165847,shop=mobile_phone,-320311.893,4467069.418
3574841296,shop=convenience,-318687.402,4466167.07
4189415289,"name:en=Wedomé,shop=bakery",-319176.7292,4466309.521
3065092367,shop=supermarket,-318678.8773,4466450.804
2500368391,shop=convenience,-318657.4111,4466811.624
294123517,"shop=mall,name:en=Ginza Shopping Center",-318663.2619,4466910.844
2975011955,shop=supermarket,-318709.8629,4466922.442
2975011526,shop=clothes,-318692.376,4466934.084
2613463958,"shop=mall,name:en=Raffles City",-318946.738,4466978.391
4167796793,shop=convenience,-320393.5499,4465630.653
4167797489,shop=bakery,-320391.1789,4465667.952
4167768093,shop=mobile_phone,-320363.3958,4465919.859
4167796690,"shop=convenience,name:en=7-Eleven",-320353.1942,4466125.07
2480938122,shop=bakery,-320443.5618,4465297.665
2425487334,shop=books,-320954.6381,4465593.042
2425487258,shop=hairdresser,-320976.6132,4465767.76
2425489905,shop=convenience,-320726.0361,4465779.493
2425480842,shop=florist,-321060.6542,4465832.478
4375188289,"shop=ticket,name:en=ticket office clock exhibition hall",-322101.9163,4464925.498
3806061123,shop=gift,-322159.9142,4464929.794
3806065757,shop=gift,-322124.0584,4464930.178
4791226246,shop=convenience,-321606.8535,4465575.128
4637005389,"shop=ticket,name:en=Jingshan West Entrance",-322417.8702,4465708.375
3530332747,shop=electronics,-320461.6405,4465061.743
3530332750,shop=convenience,-320464.3879,4465062.874
3608656479,shop=clothes,-320431.7323,4465064.165
3608656478,shop=clothes,-320431.7783,4465066.14
3608656477,shop=clothes,-320431.431,4465068.704
3530332751,shop=clothes,-320452.6401,4465069.821
3530332737,shop=music,-320430.4899,4465071.226
3530332753,shop=clothes,-320430.4957,4465078.85
3530332752,shop=clothes,-320452.5277,4465089.572
4167796794,shop=mobile_phone,-320437.5862,4465116.06
4167797689,shop=convenience,-320446.2368,4465141.998
3608656476,shop=yes,-320456.3851,4465198.267
3608656475,shop=yes,-320419.113,4465227.908
3608656474,shop=clothes,-320418.9009,4465233.223
3564869821,shop=supermarket,-319595.2128,4464676.178
3608656413,shop=ticket,-319608.5632,4465280.002
3608656415,shop=clothes,-319726.7255,4465293.815
2010075805,shop=convenience,-319694.889,4465294.127
3608656416,shop=yes,-319795.3775,4465302.694
3608656419,shop=yes,-319854.141,4465309.612
2010075810,shop=greengrocer,-319678.5047,4465312.273
3608656468,shop=yes,-320370.8416,4465353.248
2425485481,shop=supermarket,-320317.6892,4465359.029
4743762724,"name:en=Ji li Plaza,shop=clothes",-318749.4863,4464213.596
2010091934,"shop=supermarket,name:en=Wumart Supermarket",-319299.948,4465174.456
3530515361,shop=beauty,-318645.3326,4465552.972
1592319245,"shop=books,name:en=Beijing Foreign Languages Bookstore",-321105.0992,4464349.235
4594288991,shop=supermarket,-320559.9741,4464368.668
2261296220,"shop=electronics,name:en=Apple Store",-321029.8641,4464371.841
4229401989,shop=convenience,-321035.0221,4464721.92
1707501893,shop=supermarket,-320720.7639,4464747.971
3530332736,shop=convenience,-320429.7265,4465055.073
4193622618,shop=electronics,-321065.027,4463713.013
4566776393,"shop=convenience,name:en=Family Mart",-321170.7548,4463839.662
4489981989,shop=sports,-321104.59,4463913.567
4773405139,"name:en=Xinhua Bookstore,shop=books",-321069.5973,4464062.127
4348092390,shop=laundry,-320225.5529,4463176.274
4197290090,shop=convenience,-319749.9921,4463195.595
4109375391,shop=convenience,-320030.4311,4463211.288
4319385290,shop=travel_agency,-319685.8032,4463589.993
4594289489,shop=convenience,-320297.2011,4464504.43
4109343690,shop=supermarket,-319712.4643,4464572.63
3806262678,shop=wine,-321684.6215,4463096.183
3724497107,shop=supermarket,-321975.1379,4463333.453
3409007595,shop=books,-322604.0292,4463815.772
4171179389,shop=convenience,-321488.4139,4463832.378
2271247413,shop=books,-322515.0263,4463845.147
4116335547,shop=ticket,-322349.6952,4464155.301
2489280213,shop=supermarket,-322708.2405,4464248.441
4831193621,shop=gift,-321751.7009,4464652.229
4367141589,"shop=bakery,name:en=ParisBaguette",-319425.4409,4461808.128
1672901483,shop=supermarket,-319490.5624,4461820.42
3500734698,shop=tailor,-318855.0701,4463569.013
4332470441,"shop=convenience,name:en=7-Eleven",-318786.6856,4463600.353
3806258457,shop=jewelry,-322392.1767,4462596.457
1419898257,shop=kiosk,-322533.874,4462735.815
3111874778,"shop=yes,name:en=Beijing Yuan Long Silk",-320875.4915,4461344.892
995935816,"shop=mall,name:en=Soshow",-320586.4668,4462227.857
995936054,"shop=books,name:en=Xinhua Bookstore",-320566.052,4462270.577
995935223,"shop=mall,name:en=Glory Mall",-320562.01,4462364.732
2034233477,"shop=supermarket,name:en=New World Department Store",-320691.7162,4462450.249
974784335,shop=department_store,-321075.5255,4462645.316
4278715989,shop=sports,-320638.3457,4463504.939
984103146,shop=supermarket,-319656.3223,4461655.998
984111786,shop=supermarket,-319713.653,4461660.062
984106619,shop=clothes,-319809.8999,4461670.026
